mensaje,etiqueta,fuente
Hola agendamos esa llamada pendiente?,ham,huggingface_es
Unifica tus prestamos y paga menos intereses,spam,huggingface_es
Confirma tu participacion en el taller,ham,huggingface_es
Destaca la profundidad de tu mirada,spam,huggingface_es
Cambia tu contrasena para mayor seguridad,ham,huggingface_es
Gana un fin de semana de spa en nuestro concurso,spam,huggingface_es
Envia una copia de tu identificacion,spam,huggingface_es
Tus comentarios son valiosos para nosotros,ham,huggingface_es
Baja el manual de instrucciones aqui,spam,huggingface_es
Tu boleta de pagos esta lista,ham,huggingface_es
Desintoxica tu organismo con este batido verde,spam,huggingface_es
Elige el plan a tu medida,ham,huggingface_es
Construyamos juntos un mundo mejor,ham,huggingface_es
Diviertete en familia con nuestros juegos de mesa,spam,huggingface_es
Felices fiestas y prospero Ano Nuevo,ham,huggingface_es
Agenda tu cita virtual aqui,ham,huggingface_es
Comparte tu experiencia y gana dinero,spam,huggingface_es
No esperes al corte paga tu recibo hoy,ham,huggingface_es
Atrae abundancia con estas velas aromaticas,spam,huggingface_es
Gracias por pagar a tiempo y mantener tu cuenta al dia,ham,huggingface_es
Descubre las 10 claves del exito empresarial,spam,huggingface_es
Firma el convenio de manera digital,ham,huggingface_es
Solicita tu muestra gratis aqui,spam,huggingface_es
Monitorea tu envio con este tracking,ham,huggingface_es
Sorprende a tu amor con esta joya unica,spam,huggingface_es
Tu caso es prioritario para nosotros,ham,huggingface_es
Invierte como los expertos con nuestras herramientas,spam,huggingface_es
Hola potenciemos juntos tu negocio,ham,huggingface_es
Accede a beneficios exclusivos en nuestro club,spam,huggingface_es
Asiste a la junta de accionistas este viernes,ham,huggingface_es
Elimina las imperfecciones con nuestro novo tratamiento,spam,huggingface_es
Activa tu nueva tarjeta con este codigo,ham,huggingface_es
Gana tickets para el concierto del ano,spam,huggingface_es
Verifica tu numero de cuenta para el deposito,spam,huggingface_es
Tus comentarios constructivos nos hacen crecer,ham,huggingface_es
Baja nuestro e-book de viajes imperdibles,spam,huggingface_es
Descarga tu estado de cuenta mensual,ham,huggingface_es
Prueba nuestras nuevas opciones veganas,spam,huggingface_es
Elige donde recoger tus paquetes,ham,huggingface_es
Transforma vidas con tu aporte voluntario,ham,huggingface_es
Comienza tu dia con pensamientos positivos,spam,huggingface_es
Feliz dia mama gracias por tanto amor,ham,huggingface_es
Haz tu reclamo de subsidio aqui,ham,huggingface_es
Hola reinventa tu estilo con nosotros,spam,huggingface_es
Bienvenido a nuestro selecto grupo,ham,huggingface_es
Visita nuestra nueva tienda online,spam,huggingface_es
Tu compra ya esta lista para retirar,ham,huggingface_es
Aprende diseno grafico desde cero,spam,huggingface_es
Tu satisfaccion es nuestra meta,ham,huggingface_es
Obten cashback en todas tus compras,spam,huggingface_es
Conoce los nuevos horarios de atencion,ham,huggingface_es
Gana kms para tu proximo viaje,spam,huggingface_es
Hola estare feliz de asesorarte,ham,huggingface_es
Comienza hoy a ahorrar para su futuro,spam,huggingface_es
Renueva tu membresia a tiempo,ham,huggingface_es
Gracias por confiar en nuestros consejos,ham,huggingface_es
Apoya esta causa solidaria con tu aporte,spam,huggingface_es
Genera tu certificado tributario electronico,ham,huggingface_es
Despierta tu creatividad con nuestros cursos,spam,huggingface_es
Registra tu telefono en un clic,ham,huggingface_es
Aprovecha las ofertas de ultimo minuto,spam,huggingface_es
Conoce nuestro compromiso con tu seguridad,ham,huggingface_es
Felicidades te ascendieron a gerente,ham,huggingface_es
Paga tu cuota antes del 30 y ahorra,ham,huggingface_es
Postula a tu equipo favorito y gana,spam,huggingface_es
Gracias por ser un cliente fiel,ham,huggingface_es
Descubre las empresas top para invertir,spam,huggingface_es
Extiende tu suscripcion sin costo extra,spam,huggingface_es
Marca la diferencia con tu rutina fitness,spam,huggingface_es
Recordatorio de tu consulta dental,ham,huggingface_es
Gana regalos testeando productos nuevos,spam,huggingface_es
Reclama tu premio por cliente frecuente,ham,huggingface_es
Canjea tu bono aqui,spam,huggingface_es
Comparte tus ideas sobre esta propuesta,ham,huggingface_es
Recibe tu comida favorita en 30 minutos,spam,huggingface_es
Tu boleto de avion esta listo,ham,huggingface_es
Mejorar tus defensas con probioticos,spam,huggingface_es
Gracias por postular te contactaremos pronto,ham,huggingface_es
Gana el doble por tus referencias efectivas,spam,huggingface_es
Hola necesito que coordinemos esa junta,ham,huggingface_es
Reduce tu hipoteca con este refinanciamiento,spam,huggingface_es
Realza la profundidad de tu mirada,spam,huggingface_es
Tu pin temporal es 3897,ham,huggingface_es
Gana una consola participando en nuestra trivia,spam,huggingface_es
Envia una selfie con tu documento,spam,huggingface_es
Tus ideas nos inspiran a seguir mejorando,ham,huggingface_es
Descarga el manual del usuario,spam,huggingface_es
Tu nomina esta disponible para descargar,ham,huggingface_es
Baja 2 kilos por semana con nuestra dieta,spam,huggingface_es
Elige entre debito o credito,ham,huggingface_es
Salva una vida donando sangre hoy,ham,huggingface_es
No te pierdas las imagenes mas divertidas,spam,huggingface_es
"Tienes un admirador secreto que está buscando, ponte en contacto con él, descubre quién es, revela quién piensa que eres tan especial, llama al 09058094565.",spam,uci_traducido
"¡3 TEXTOS DE TAROT GRATIS! ¡Descubre tu vida amorosa ahora! ¡PRUÉBA 3 GRATIS! ¡Envía CHANCE al 85555 16 únicamente! Después de 3 mensajes gratis, £1.50 cada uno",spam,uci_traducido
¡PRIVADO! Su estado de cuenta de 2003 para <fone no> muestra 800 puntos S. I. M. no canjeados. Llamar 08715203656 Código Identificador: 42049 Vence el 26/10/04,spam,uci_traducido
¡PRIVADO! Su estado de cuenta de 2003 muestra 800 puntos SIM no canjeados. Llamar 08715203694 Código Identificador: 40533 Vence el 31/10/04,spam,uci_traducido
500 mensajes de texto gratis. Simplemente envíe un mensaje de texto con la palabra ok al 80488 y acreditaremos su cuenta.,spam,uci_traducido
"FreeMSG ¡Te han otorgado una mini CÁMARA DIGITAL GRATIS, solo responde SNAP para cobrar tu premio! (quizclub ¿Optar por no participar? Detener 80122300p/semana SP:RWM Tel:08704050406)",spam,uci_traducido
"Como cliente valioso, me complace informarle que después de una revisión reciente de su número de Mob, recibirá un premio de bonificación de ĺŁ1500, llame al 09066364589.",spam,uci_traducido
Alguien que conoces ha solicitado nuestro servicio de citas. ¡Contáctate! ¿No puedo adivinar quién? LLAME 09058091854 AHORA todo será revelado. CAJA DE CORREOS385 M6 6WU,spam,uci_traducido
"¡Has ganado 1.000€ en efectivo o un premio de 2.000€! Para reclamar llamar al 09050000327. Términos y condiciones: RSTM, SW7 3SS. 150 ppm",spam,uci_traducido
Su cuenta de 2004 para 07XXXXXXXXX muestra 786 puntos no canjeados. Para reclamar llamar al 08719181259 Código identificador: XXXXX Caduca el 26.03.05,spam,uci_traducido
"okmail: Estimado Dave, ¡este es su último aviso para recoger su premio 4* Tenerife Holiday o #5000 CASH! Llamar al 09061743806 desde teléfono fijo. TC SAE Box326 CW25WX 150ppm",spam,uci_traducido
"¡Urgente! llamar al 09061749602 desde Fijo. Sus vacaciones en Tenerife 4* de cortesía o £10,000 en efectivo esperan su cobro SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",spam,uci_traducido
Sunshine Quiz Semanal Q! ¿Gana un reproductor de DVD Sony de primer nivel si sabes en qué país jugó el Liverpool a mitad de semana? Respuesta de texto al 82277. ĺŁ1.50 SP:Tyrone,spam,uci_traducido
"¡URGENTE! ¡El sorteo del fin de semana pasado demuestra que has ganado 1.000 € en efectivo o un día festivo en España! LLAMA YA 09050000332 para reclamar. Términos y condiciones: RSTM, SW7 3SS. 150 ppm",spam,uci_traducido
"¡Tienes garantizado el último teléfono Nokia, un reproductor iPod MP3 de 40 GB o un premio de ĺŁ500! Palabra de texto: RECOGER al No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",spam,uci_traducido
85233 GRATIS>¡Tono de llamada!Responder REAL,spam,uci_traducido
U 447801259231 tiene un admirador secreto que está buscando 2 póngase en contacto con U-descubra quién es R*revele quién piensa que UR es tan especial-llame al 09058094597,spam,uci_traducido
LLAME AL 09090900040 Y ESCUCHE EL CHAT EN VIVO EXTREMADAMENTE SUCIO QUE ESTÁ EN LA OFICINA AHORA MISMO PRIVACIDAD TOTAL NADIE SABE SU [sic] ESCUCHA 60P MIN 24/7MP 0870753331018+,spam,uci_traducido
FreeMsg: Me siento un poco. Sólo espero que te guste. ¡Hazme compañía! ¿Tienes una cámara? ¿Quieres ver mi foto? Envía un mensaje de texto o responde FECHA al 82242 Msg150p 2rcv Hlp 08712317606 pasa al 82242,spam,uci_traducido
"Alerta por correo electrónicoDe: Jeri StewartTamaño: 2KBAsunto: Drvgs con receta de bajo costoPara escuchar el correo electrónico, llame al 123",spam,uci_traducido
"¡¡GANADOR!! Como valioso cliente de la red, usted ha sido seleccionado para recibir un premio de £900. Para reclamar llame al 09061701461. Código de reclamo KL341. Válido sólo 12 horas.",spam,uci_traducido
Ahorre dinero en lencería de boda en www.bridal.petiticoatdreams.co.uk Elija entre una excelente selección con entrega nacional. Presentado por WeddingFriend,spam,uci_traducido
"Premio falso de ĺŁ350: los números de Voda de hoy que terminan en XXXX se seleccionan para recibir un premio de ĺŁ350. Si tiene una coincidencia, llame al 08712300220 citando el código de reclamo 3100 aplicación de tarifas estándar",spam,uci_traducido
PREGUNTE A 3MOBILE SI LAS LÍNEAS DE CHAT 0870 INCLUYEN EN MINUTOS GRATIS. INDIA CUST SERVs SED SÍ. L8ER OBTUVO MEGA FACTURA. 3 NO TE IMPORTA. ALGUACIL VENCE EN DÍAS. I O ĺŁ250 3 QUIERO ĺŁ800,spam,uci_traducido
¿Tenías tu móvil hace 10 meses? Actualice GRATIS a los últimos teléfonos con cámara/vídeo de Orange. Ahorre dinero con mensajes de texto y llamadas de fin de semana gratuitos. Envíe un mensaje de texto SÍ para recibir una devolución de llamada o no para optar por no participar,spam,uci_traducido
"pdate_Now: doble minutos y 1000 txts en tarifas Orange. ¡Lo último de Motorola, SonyEricsson, Nokia y Bluetooth GRATIS! Llame a MobileUpd8 al 08000839402 o llame a2optout/!YHL",spam,uci_traducido
Tienes un anuncio importante de servicio al cliente. ¡Llame al TELÉFONO GRATUITO 0800 542 0825 ahora!,spam,uci_traducido
"¡Por participar ayer en nuestra encuesta móvil! Ahora puedes tener 500 textos 2 y usarlos como quieras. 2 obtenga mensajes de texto, simplemente envíe TXT al 80160 T&C www.txt43.com 1.50p",spam,uci_traducido
"Felicitaciones, 2 videoteléfonos móviles 3G R tuyos. llama al 09063458130 ahora! Videochatea con tus amigos, juega juegos java, descarga música PolypH, alquiler sin línea. bx420. ip4. 5nosotros. 150p",spam,uci_traducido
"Orange te trae tonos de llamada de todos los tiempos Chart Heroes, ¡con un éxito gratis cada semana! Ve a Tonos de llamada e imágenes en wap. Para dejar de recibir estos consejos responda STOP.",spam,uci_traducido
¡PRIVADO! Su estado de cuenta de 2003 muestra 800 tarjetas SIM no canjeadas. agujas. Llamar 08718738001 Código Identificador: 49557 Vence el 26/11/04,spam,uci_traducido
Entrada gratuita para la primera semana 2 TEXTPOD 4 una oportunidad 2 gana un iPod de 40 GB o ĺŁ250 en efectivo cada semana. Envíe un mensaje de texto POD al 84128 Ts&Cs www.textpod.net custcare 08712405020.,spam,uci_traducido
"Para revisar y CONSERVAR la fantástica consola de juegos Nokia N-Gage con el Club Nokia, visite www.cnupdates.com/newsletter. darse de baja de alertas responder con la palabra OUT",spam,uci_traducido
¿Tenías tu móvil hace 11 meses? Actualice GRATIS a los últimos móviles con cámara en color de Orange y llamadas ilimitadas los fines de semana. Llame a Mobile Upd8 en Freefone 08000839402 o 2StopTx,spam,uci_traducido
"Mensaje gratis. Lo sentimos, un servicio que solicitó al 81303 no se pudo entregar porque no tiene suficiente crédito. Por favor recarga para recibir el servicio.",spam,uci_traducido
"Doble minutos y txts 4 6 meses Bluetooth GRATIS en Orange. Disponible en teléfonos Sony, Nokia Motorola. Llame a MobileUpd8 al 08000839402 o call2optout/N9DX",spam,uci_traducido
Mensaje Información importante para el usuario de O2. ¡Hoy es tu día de suerte! 2 descubre por qué inicia sesión en http://www.urawinner.com: te espera una fantástica sorpresa,spam,uci_traducido
Eres un ganador. Has sido seleccionado especialmente. 2 Recibe ĺŁ1000 en efectivo o unas vacaciones 4* (vuelos incluidos). Habla con un operador en vivo. 2 Reclama 0871277810710p/min (18).,spam,uci_traducido
Tienes un admirador secreto que está buscando para ponerte en contacto con U-descubre quién es* revela quién piensa que eres tan especial-llama al 09058094599,spam,uci_traducido
¿Adivina quién soy? Esta es la primera vez que creo una página web WWW.ASJESUS.COM leí todo lo que escribí. Estoy esperando vuestras opiniones. quiero ser tu amigo 1/1,spam,uci_traducido
¿Quiere que le entreguen mañana el nuevo teléfono Nokia 3510i en color? Con 300 minutos gratis a cualquier móvil + 100 mensajes de texto gratis + Videocámara Gratis responde o llama al 08000930705,spam,uci_traducido
"¿Conocerás pronto a la pareja de tus sueños? ¿Tu carrera desde 2 es un buen comienzo? 2 descúbrelo gratis, envía un mensaje de texto a HORO seguido de tu signo zodiacal, e. gramo. HORO ARIES",spam,uci_traducido
¡ESTÁS ELEGIDO PARA RECIBIR UN PREMIO DE 350€! Llame al número de reclamo 09066364311 para cobrar el premio que ha sido seleccionado para recibir como un valioso cliente móvil.,spam,uci_traducido
¡URGENTE! Tu número de Móvil ha sido premiado con un premio de 2000€ GARANTIZADOS. Llamar al 09061790126 desde teléfono fijo. Reclamo 3030. Válido solo 12 horas 150 ppm,spam,uci_traducido
-PLS STOP bootydelious (32/F) te está invitando a ser su amiga. Responde SÍ-434 o NO-434 Verla: www.SMS.ac/u/bootydelious ¿PARAR? Enviar STOP FRND al 62468,spam,uci_traducido
"Ha sido seleccionado para alojarse en 1 de los 250 mejores hoteles británicos, ¡PARA NADA! ¡Vacaciones por valor de ĺŁ350! Para reclamar, llame a Londres 02072069400. Bx 526, SW73SS",spam,uci_traducido
"¡Papá Noel llamando! ¿A tus pequeños les gustaría recibir una llamada de Nochebuena? Llama al 09077818151 para reservar tu hora. Llamadas 1,50 ppm últimos 3 minutos 30 segundos T&C www.santacalling.com",spam,uci_traducido
"¡La oferta de hoy! ¡Reclama tus vales de descuento por valor de 150 £! ¡Envíe SÍ al 85023 ahora! SavaMob, ¡el miembro ofrece dispositivos móviles! T Cs 08717898035. ĺŁ3,00 Sub. 16 . Respuesta del sudes X",spam,uci_traducido
¡PRIVADO! Su estado de cuenta de 2003 para 07815296484 muestra 800 tarjetas SIM no canjeadas. agujas. Llamar 08718738001 Código Identificador 41782 Vence el 18/11/04,spam,uci_traducido
"Si no lo haces, tu premio irá a otro cliente. Términos y condiciones en www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Vuelva a llamar si está ocupado",spam,uci_traducido
"Vacaciones de sol. Para reclamar sus vacaciones médicas, envíe un sobre con su dirección y sello a Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. ¡El concurso comienza el sábado! Parada del su-des",spam,uci_traducido
"Teléfonos con cámara GRATIS con alquiler lineal desde 4,49/mes con 750 minutos cruzados ntwk. Ofertas de paquetes de txt de 1/2 precio también disponibles. Llame al 08001950382 o llame a2optout/J MF",spam,uci_traducido
"Intentamos comunicarnos con usted sobre nuestra oferta del nuevo videoteléfono 750 en cualquier momento, en cualquier red, a minutos de MITAD DE PRECIO. Alquiler de videocámara, llame al 08000930705 o responda para la entrega el miércoles.",spam,uci_traducido
Prepare su jardín para el verano con una selección GRATUITA de bulbos y semillas de verano por valor de £ 33:50 solo en The Scotsman este sábado. Para detener go2 notxt.es,spam,uci_traducido
"Marvel Mobile Juega ahora mismo al juego oficial Ultimate Spider-man (£ 4,50) en tu móvil. Envía SPIDER al 83338 para ver el juego y te enviaremos un fondo de pantalla de 8Ball GRATIS",spam,uci_traducido
MENSAJE GRATIS Activa tus 500 Mensajes de Texto GRATIS respondiendo este mensaje con la palabra GRATIS Para términos y condiciones visita www.07781482378.com,spam,uci_traducido
BONIFICACIÓN ESPECIAL HMV Se ganarán 500 libras de vales HMV genuinos. Simplemente responda 4 preguntas sencillas. ¡Juega ahora! Enviar HMV al 86688 Más información:www.100percent-real.com,spam,uci_traducido
"CLAIRE, aquí estoy pasando un rato aburrido y ahora estoy sola. ¿Quieres correrte durante una segunda noche? Chatear ahora 09099725823 esperanza 2 C U Luv CLAIRE xx LlamadasĺŁ1/minmoremobsEMSPOBox45PO139WA",spam,uci_traducido
"Gracias, ganador notificado por sms. ¡Buena suerte! No hay respuesta de marketing futura STOP al 84122 servicios al cliente 08450542832",spam,uci_traducido
"Hola, soy Mandy Sullivan llamando desde HOTMIX FM...eres elegido para recibir ĺŁ5000.00 en nuestro sorteo de premios de Pascua...Por favor llama al 09041940223 para reclamar antes del 29/03/05 o tu premio será transferido a otra persona...",spam,uci_traducido
"Estimado titular del cupón, 2 reclame la oferta de esta semana, en su PC vaya a http://www.e-tlp.co.uk/expressoffer Se aplican los términos y condiciones. 2 deténgase, envíe mensajes de texto con STOP al 80062.",spam,uci_traducido
SUBASTA POR SMS - ¡UN NUEVO Nokia 7250 ha subido 4ª subasta hoy! ¡La subasta es GRATIS! ¡Únase y participe! ¡Envía NOKIA al 86021 ahora! HG/Suite342/2Fila de tierras/W1J6HL,spam,uci_traducido
"Préstamo para cualquier finalidad 500 € - 75.000 €. Se admiten propietarios e inquilinos. ¿Le han rechazado anteriormente? Todavía podemos ayudar. Llame gratis al 0800 1956669 o envíe un mensaje de texto con ""ayuda""",spam,uci_traducido
"CD 4u: Felicitaciones, recibió £ 500 en vales de regalo de CD o £ 125 como regalo garantizado y entrada gratuita. Sorteo semanal de 2 £ 100 xt MÚSICA a 87066 TnC www.ldew.com1win150ppmx3age16",spam,uci_traducido
"¿Tenías tu contrato móvil de 11 meses? ¡Lo último de Motorola, Nokia, etc., todo GRATIS! Doble Minutos y Textos en tarifas Orange. ENVÍE SÍ para devolver la llamada, no para eliminarlo de los registros",spam,uci_traducido
¡Has sido seleccionado especialmente para recibir un premio de 2000 libras! Llama al 08712402050 ANTES de que cierren las líneas. Cuesta 10 ppm. 16+. Se aplican términos y condiciones. Promoción AG,spam,uci_traducido
¡Llame a Alemania por sólo 1 penique el minuto! Llama desde línea fija a través del número de acceso 0844 861 85 85. Sin prepago. ¡Acceso directo! www.telediscount.co.uk,spam,uci_traducido
"FREEMSG: Nuestros registros indican que usted puede tener derecho a 3750 libras por el accidente que tuvo. Para reclamar gratis responde con SÍ a este mensaje. Para optar por no participar, envíe un mensaje de texto con STOP",spam,uci_traducido
<Reenviado desde 448712404000> LLAME al 08712404000 inmediatamente ya que hay un mensaje urgente esperándolo.,spam,uci_traducido
SUBASTA POR SMS - ¡UN NUEVO Nokia 7250 ha subido 4ª subasta hoy! ¡La subasta es GRATIS! ¡Únase y participe! ¡Envía NOKIA al 86021 ahora!,spam,uci_traducido
"Obtenga 3 tonos de Lions England, responda lionm 4 mono o lionp 4 poli. 4 más van 2 www.ringtones.co.uk, el original y el mejor. Tonos Se aplican tarifas de operador de red de 3 GBP.",spam,uci_traducido
"XXXMobileMovieClub: Para usar su crédito, haga clic en el enlace WAP en el siguiente mensaje de texto o haga clic aquí >> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",spam,uci_traducido
Intentamos llamarte para responder a nuestro sms para un video móvil 750 minutos TEXTO ILIMITADO videocámara gratis Responde o llama ahora 08000930705 Del jueves,spam,uci_traducido
"¡Oferta de Navidad! ¡Lo último de Motorola, SonyEricsson y Nokia y Bluetooth o DVD GRATIS! Doble minutos y 1000 mensajes de texto en Orange. Llame a MobileUpd8 al 08000839402 o call2optout/4QF2",spam,uci_traducido
"Llame a nuestro representante de servicio al cliente al TELÉFONO GRATUITO 0808 145 4742 entre las 9 a. m. y las 11 p. m., ¡ya que HA GANADO un premio garantizado de £ 1000 en efectivo o £ 5000!",spam,uci_traducido
Ha GANADO un premio garantizado de ĺŁ1000 en efectivo o un premio de ĺŁ2000. Para reclamar su premio llame a nuestro representante de atención al cliente al 08714712412 entre las 10 a.m. y las 7 p.m. Costo 10p,spam,uci_traducido
"Mensaje gratuito: ¡Jamster! ¡Obtén el sonido de la rana loca ahora! Para texto poli MAD1, para texto real MAD2 a 88888. ¡6 sonidos locos por solo 3 GBP/semana! ¡Sólo para mayores de 16 años! Se aplican términos y condiciones",spam,uci_traducido
"¡GRATIS2DAY foto sexy de Jordania del día de San Jorge! Envía foto al 89080. ¡No te lo pierdas, luego cada semana una celebridad atrevida! 4 fotos más c PocketBabe.co.uk 0870241182716 ĺŁ3/semana",spam,uci_traducido
Nuestros registros indican que usted puede tener derecho a 5000 libras en compensación por el accidente que tuvo. Para reclamar 4 responde gratis con RECLAMACIÓN a este mensaje. 2 detener texto DETENER,spam,uci_traducido
Update_Now - Alquiler de línea naranja a mitad de precio por 12 meses: 400 minutos...Llame a MobileUpd8 al 08000839402 o call2optout=J5Q,spam,uci_traducido
"Las ofertas para miembros de SavaMob de esta semana ya están disponibles. ¡Simplemente llame al 08709501522 para obtener más detalles! SavaMob, POBOX 139, LA3 2WU. Sólo 1,50 £/semana. SavaMob: ¡ofrece dispositivos móviles!",spam,uci_traducido
¿Quiere que le entreguen mañana un nuevo teléfono Nokia 3510i en color? Con 200 minutos GRATIS a cualquier móvil + 100 mensajes de texto GRATIS + videocámara GRATIS Responde o Llama al 08000930705,spam,uci_traducido
¡Préstamos para cualquier propósito incluso si tiene mal crédito! Bienvenidos inquilinos. Llame a NoWorriesLoans.com al 08717111821,spam,uci_traducido
LLAME al 08712402972 inmediatamente ya que hay un mensaje urgente esperándolo.,spam,uci_traducido
XCLUSIVE@CLUBSAISAI 2MAÑANA 28/5 SOIREE SPECIALE ZOUK CON NICHOLS DE PARÍS.¡¡¡ROSAS GRATIS 2 TODAS LAS DAMAS !!! información: 07946746291/07880867867,spam,uci_traducido
¡Solo diciembre! ¿Tuviste tu móvil hace más de 11 meses? ¡Tienes derecho a actualizar a la última versión móvil con cámara en color de forma gratuita! Llame GRATIS a The Mobile Update Co al 08002986906,spam,uci_traducido
Ahora hay más personas persiguiendo en tu área. Llame al 09090204448 y únase a chicos con ideas afines. ¿Por qué no organizar uno usted mismo? Hay 1 esta noche. AĺŁ1.50 minAPN LS278BB,spam,uci_traducido
Cámara: ¡recibes una cámara digital SiPix! llamar al 09061221066 desde teléfono fijo. Entrega en 28 días.,spam,uci_traducido
"Tienes un admirador secreto que está buscando, ponte en contacto con U, descubre quién es, revela quién piensa que eres tan especial, llama al 09058094594.",spam,uci_traducido
"¡Última oportunidad! ¡Reclame hoy sus vales de descuento por valor de ĺŁ150! ¡Envíe SÍ al 85023 ahora! SavaMob, ¡el miembro ofrece dispositivos móviles! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",spam,uci_traducido
Este es el segundo intento de contratar a U. Usted ganó el premio mayor de esta semana de 1000 £ en efectivo o un premio de 200 £. Solo llama al 09066361921,spam,uci_traducido
Tus créditos han sido recargados para http://www.bubbletext.com Tu Pin de renovación es tgxxrz,spam,uci_traducido
FreeMsg: ¿Te apetece coquetear? Responda DATE ahora y únase al servicio de citas móvil de más rápido crecimiento en el Reino Unido. Mensajes recibidos solo 25p para cancelar la parada de texto al 83021. ¡Responda la FECHA ahora!,spam,uci_traducido
<Reenviado desde 21870000>Hola: esta es la alerta SMS de mensajería de buzón. Tienes 4 mensajes. Tienes 21 coincidencias. Vuelva a llamar al 09056242159 para recuperar sus mensajes y coincidencias.,spam,uci_traducido
"¡GANADOR! Como valioso cliente de la red, ha sido seleccionado para recibir una recompensa de ĺŁ900. Para cobrar llamar al 09061701444. Válido sólo 24 horas. ACL03530150PM",spam,uci_traducido
"Puedes GANAR £100 en vales de regalo de música cada semana a partir de AHORA Envía un mensaje de texto con la palabra SORTEO a 87066 TsC www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",spam,uci_traducido
"Urgent UR otorgó un viaje de cortesía a EuroDisinc Trav, Aco&Entry41 Or ĺŁ1000. Para reclamar envíe un mensaje de texto DIS al 87121 18+6*ĺŁ1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",spam,uci_traducido
U‰ŰŞve Bin recibió ĺŁ50 por jugar 4 Instant Cash. Llame al 08715203028 para reclamar. CADA noveno jugador gana un mínimo de ĺŁ50-ĺŁ500. Optar por no participar 08718727870,spam,uci_traducido
Alquiler de línea naranja por 4 meses a mitad de precio y los últimos teléfonos con cámara 4 GRATIS. ¿Tuviste tu teléfono hace más de 11 meses? ¡Llame a MobilesDirect gratis al 08000938767 para actualizar ahora! Términos y condiciones de or2stoptxt,spam,uci_traducido
Tienes un importante anuncio de atención al cliente de PREMIER. ¡Llame al TELÉFONO GRATUITO 0800 542 0578 ahora!,spam,uci_traducido
"Ha GANADO un premio garantizado de £ 1000 en efectivo o un premio de £ 2000. Para reclamar su premio, llame a nuestro representante de servicio al cliente al",spam,uci_traducido
¡PRIVADO! Su estado de cuenta de 2003 muestra 800 tarjetas SIM no canjeadas. agujas. Llamar 08715203685 Código Identificador:4xx26 Vence el 13/10/04,spam,uci_traducido
Entrada gratuita a 2 competiciones semanales para tener la oportunidad de ganar un iPod. Envíe un mensaje de texto POD al 80182 para obtener la entrada (tasa de texto estándar). Se aplican términos y condiciones al 08452810073 para obtener más detalles 18+,spam,uci_traducido
88800 y 89034 son servicios telefónicos premium llama al 08718711108,spam,uci_traducido
Hace tiempo que no sé nada de U4. Llame a 4 línea privada de chat grosero 01223585334 para correrse. Wan 2C fotos mías follándome y luego envía un mensaje de texto con PIX al 8552. 2Finalizar envío STOP 8552 SAM xxx,spam,uci_traducido
Tienes 1 nuevo correo de voz. Por favor llame al 08719181503,spam,uci_traducido
Has ganado un nokia 6230 y una cámara digital gratuita. Esto es lo que obtienes cuando ganas nuestra subasta GRATUITA. Para participar envía NOKIA al 83383 ahora. POBOX114/14TCR/W1 16,spam,uci_traducido
LLAME al 08712402902 inmediatamente ya que hay un mensaje urgente esperándolo.,spam,uci_traducido
¡Papá Noel llamando! ¿A tus pequeños les gustaría recibir una llamada de Nochebuena? Llama al 09058094583 para reservar tu hora.,spam,uci_traducido
¡Llame al TELÉFONO GRATUITO 0800 542 0578 ahora!,spam,uci_traducido
Tienes 1 nuevo correo de voz. Por favor llame al 08719181513.,spam,uci_traducido
"SU OPORTUNIDAD DE ESTAR EN UN REALITY FANTASY SHOW llame ahora = 08707509020 Solo 20 peniques por minuto NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 es una llamada nacional = tarifa",spam,uci_traducido
¡Nuestro servicio de citas te está contactando alguien que conoces! Para saber quién es llamar desde un teléfono fijo 09050000928. PoBox45W2TG150P,spam,uci_traducido
"Obtenga GRATIS un reproductor de video móvil, una película GRATIS. Para recopilar mensajes de texto, VAYA al 89105. ¡Es gratis! Se pueden pedir películas adicionales. Se aplican las t y las c. 18 años solamente",spam,uci_traducido
"Jovencitos, osos, cabrones, pieles y deportistas están llamando ahora. No te pierdas la diversión del fin de semana. Llame al 08712466669 a las 10p/min. 2 paradas de texto llama al 08712460324 (tarifa nat)",spam,uci_traducido
¡Nuestro Servicio de Citas te está contactando alguien que conoces! Para saber quién es llama desde tu móvil o fijo 09064017305 PoBox75LDNS7,spam,uci_traducido
LLAME al 08712402779 inmediatamente ya que hay un mensaje urgente esperándolo.,spam,uci_traducido
Mensaje gratuito: Txt: LLAME al número: 86888 y reclame su recompensa de 3 horas de tiempo de conversación para usar desde su teléfono ahora. Suscribirse6GBP/mes inc. 3 horas 16 paradas?txtStop,spam,uci_traducido
Intentamos llamarte para responder a nuestro sms para un video móvil 750 minutos TEXTO ILIMITADO + videocámara gratis Respuesta de llamada 08000930705 Ahora,spam,uci_traducido
